seed,agent_id,initial_opinion
1,509,0.27739683449027563
1,510,0.2835898001925042
1,511,0.5104793979401109
1,512,0.4272263405937861
1,513,0.5704709868840396
1,514,0.6209362641017674
1,515,0.5029455588655617
1,516,0.24719888044956417
1,517,0.32074762435011944
1,518,0.5858605706521731
1,519,0.34246595215081743
1,520,0.6663591495989327
1,521,0.48640034266904003
1,522,0.5779689690952909
1,523,0.3673897902959261
1,524,0.4850090175413378
1,525,0.055817859422126304
1,526,0.4687685185809036
1,527,0.586176500202136
1,528,0.3654779161851114
1,529,0.37362172775792324
1,530,0.49200665794305126
1,531,0.5097340483155856
1,532,0.3787748532261546
1,533,0.6013651648721795
1,534,0.2531634118975863
1,535,0.6671790838382391
1,536,0.2894861446073297
1,537,0.37652144270943694
1,538,0.6997656680546155
1,539,0.35081324664468827
1,540,0.25201122461852243
1,541,0.5113793432478513
1,542,0.36206445111585794
1,543,0.33250442662601154
1,544,0.39479927068728526
1,545,0.3884295363095439
1,546,0.35375010590165784
1,547,0.3456997082276816
1,548,0.7418161141917635
1,549,0.39915575315920926
1,550,0.6457010631476182
1,551,0.2892392659718891
1,552,0.5816316512459992
1,553,0.31241505821064236
1,554,0.43120672046937997
1,555,0.5953771052970573
1,556,0.4204075010712218
1,557,0.20527868580172243
1,558,0.4171509006846071
1,559,0.47635473179312254
1,560,0.5860079485593367
1,561,0.35025287192698334
1,562,0.45525377676967405
1,563,0.5093830697420002
1,564,0.25263070042090663
1,565,0.4839984363346007
1,566,0.3757753041919084
1,567,0.5656758758293332
1,568,0.48345138919012154
1,569,0.47503218456334245
1,570,0.1378058331462581
1,571,0.48368654741768324
1,572,0.44440948848207634
1,573,0.3584324913365805
1,574,0.42343597849500786
1,575,0.3104310520844615
1,576,0.5261465990034006
1,577,0.5989621706321783
1,578,0.5895895223121496
1,579,0.42203616155411744
1,580,0.7519780113695977
1,581,0.62815951114089
1,582,0.3577752072482791
1,583,0.4791218408347189
1,584,0.2555800495531849
1,585,0.4822790255167611
1,586,0.6068820881435488
1,587,0.6903005020005694
1,588,0.4372501840978317
1,589,0.23167878624674282
1,590,0.47451946849833493
1,591,0.7041681732307099
1,592,0.5215864890346048
1,593,0.6912723633732696
1,594,0.6241626448439749
1,595,0.7340149977218452
1,596,0.5897992650765996
1,597,0.4003323077628854
1,598,0.5668722212286575
1,599,0.8805982617541772
1,600,0.42231205074938
1,601,0.2215933388212809
1,602,0.8155736192645091
1,603,0.5612979206627107
1,604,0.40599481217899464
1,605,0.408957525430326
1,606,0.26898131654104845
1,607,0.6055949139279849
1,608,0.521481990774159
1,609,0.4050502053961736
1,610,0.4365266760838084
1,611,0.43581560536787095
1,612,0.6600966679156928
1,613,0.47262824892350125
1,614,0.7069642770764067
1,615,0.3743230132014579
1,616,0.4081843916479206
1,617,0.4276091454521765
1,618,0.4191968894670574
1,619,0.48637199794302377
1,620,0.653835275671657
1,621,0.6814944146173936
1,622,0.3391596293582182
1,623,0.6917343003402009
1,624,0.5142505222210645
1,625,0.7382967363030727
1,626,0.47479688402371745
1,627,0.3744218318541025
1,628,0.6184052539932443
1,629,0.5935066614743648
1,630,0.43123209897714565
1,631,0.5033029905950361
1,632,0.5195868487260984
1,633,0.5466729042180057
1,634,0.24275977433781287
1,635,0.31917576892464905
1,636,0.5083167564705614
1,637,0.5389960696182039
1,638,0.4213447428062275
1,639,0.2359458857945631
1,640,0.7015073095938589
1,641,0.45378859130242766
1,642,0.342993228365876
1,643,0.7392060741891886
1,644,0.6698629902497697
1,645,0.6556734318052428
1,646,0.6252140673980618
1,647,0.5853611552826612
1,648,0.35392415066555066
1,649,0.5045695968118283
1,650,0.5533078434564755
1,651,0.5949745372271795
1,652,0.5713171543438403
1,653,0.3488133479908914
1,654,0.40926420164187044
1,655,0.45016749241255966
1,656,0.47065568164123595
1,657,0.36897222515607986
1,658,0.22647170531025668
1,659,0.317560739224402
1,660,0.5461168373116715
1,661,0.49837475825894445
1,662,0.5869789021503715
1,663,0.2169081226481248
1,664,0.43757703352000676
1,665,0.6335815215867308
1,666,0.20567079244246111
1,667,0.33757949629454603
1,668,0.25017094865640155
1,669,0.6816827425655683
1,670,0.5046353013443768
1,671,0.41390489841576966
1,672,0.522471830150931
1,673,0.48645737287236807
1,674,0.6357360974469777
1,675,0.6753951913589676
1,676,0.6372053660791188
1,677,0.5514712478720787
1,678,0.614501034311468
1,679,0.6218987640298199
1,680,0.6747811603674738
1,681,0.22451376182002597
1,682,0.5518379660152528
1,683,0.5117478728697973
1,684,0.5239239509369639
1,685,0.4626265990073656
1,686,0.4889273426578403
1,687,0.5741553205985848
1,688,0.529852188966571
1,689,0.5192189423290504
1,690,0.33905693391370395
1,691,0.3115286797161064
1,692,0.38781238420573344
1,693,0.23262392570060902
1,694,0.4225246783073886
1,695,0.3726464549416383
1,696,0.23053151762689655
1,697,0.20917681856705073
1,698,0.42951214519460146
1,699,0.413025538493497
1,700,0.8260901552624695
1,701,0.6295447449516021
1,702,0.3827570489112241
1,703,0.42508232598513657
1,704,0.3483328673406817
1,705,0.3818155742883276
1,706,0.4473834780863139
1,707,0.49262223731521676
1,708,0.40652318722397407
1,709,0.6233212655741395
1,710,0.5966368288213715
1,711,0.793449589312514
1,712,0.3036006465352279
1,713,0.6014425527939902
1,714,0.4438361933635249
1,715,0.2590938337127098
1,716,0.45477479227747236
1,717,0.25355076905262897
1,718,0.4959219811695792
1,719,0.9105889263784251
1,720,0.6957736031310056
1,721,0.7730860769769752
1,722,0.6791365613694867
1,723,0.2677619566879692
1,724,0.562027979954674
1,725,0.5213725413637212
1,726,0.5651473498797035
1,727,0.34426092507231926
1,728,0.20263852466552162
1,729,0.815650014978244
1,730,0.6788695587476583
1,731,0.5460672056066218
1,732,0.4263507374022662
1,733,0.5273812542544273
1,734,0.3139486351370251
1,735,0.6439640599797091
1,736,0.524746022917043
1,737,0.47743038873792437
1,738,0.4354839991276478
1,739,0.48998536602942294
1,740,0.5197811116621112
1,741,0.4396282423612544
1,742,0.6443203751592887
1,743,0.531492250474855
1,744,0.4858176040588082
1,745,0.3707469732171059
1,746,0.6826792727342212
1,747,0.6945456686108017
1,748,0.6033498638278084
1,749,0.22344547888131283
1,750,0.4477324173882723
1,751,0.6488528178775078
1,752,0.5055449214591087
1,753,0.6913782514438735
1,754,0.4342044558014828
1,755,0.6194909926294985
1,756,0.5786976006888466
1,757,0.1330244468807576
1,758,0.43908810179271845
1,759,0.46441948624401697
1,760,0.405949571946093
1,761,0.36604576001668476
1,762,0.7384561584304496
1,763,0.4820327247834888
1,764,0.618427580412249
1,765,0.29913427812841065
1,766,0.1882748137005435
1,767,0.4290470733455819
1,768,0.5610756851576187
1,769,0.3915290901714541
1,770,0.5795673818774931
1,771,0.6203568358227187
1,772,0.4326945212225729
1,773,0.49103392403749063
1,774,0.38933205001867977
1,775,0.6620110873141688
1,776,0.7652740308380674
1,777,0.5744995411392271
1,778,0.42424616581013475
1,779,0.3941798278517499
1,780,0.45818021316959556
1,781,0.6334834055505009
1,782,0.38644847665068144
1,783,0.7218616003270427
1,784,0.3166823318308407
1,785,0.4987826737191483
1,786,0.6975936109838115
1,787,0.7675432293930449
1,788,0.4389029288122005
1,789,0.6188501301469338
1,790,0.8795113111854436
1,791,0.6752351588114995
1,792,0.1712962531525718
1,793,0.5421591014539835
1,794,0.8564370966125388
1,795,0.3257087388212103
1,796,0.6369852708297032
1,797,0.1868486275944387
1,798,0.7381767969763622
1,799,0.3734879293058734
1,800,0.6211794140070875
1,801,0.6367241340755307
1,802,0.08273705344611804
1,803,0.2853953508804674
1,804,0.5494734322539644
1,805,0.27159087550389854
1,806,0.4970082277099451
1,807,0.3579259262827286
1,808,0.7014419887254969
1,809,0.4236116223967635
1,810,0.3627811870708516
1,811,0.5963429301430256
1,812,0.6833853222489558
1,813,0.4765461000618554
1,814,0.5419797972486713
1,815,0.5739191725279874
1,816,0.42587338818437126
1,817,0.32185923974388475
1,818,0.5798656390385731
1,819,0.44703830936326944
1,820,0.29474387815287206
1,821,0.6282623796002862
1,822,0.5652035208380227
1,823,0.5212334921859173
1,824,0.3869325677933997
1,825,0.466604806636334
1,826,0.5914480657345472
1,827,0.5727346516646508
1,828,0.3762732152989844
1,829,0.36464052412426695
1,830,0.5513745960537102
1,831,0.5276147747809866
1,832,0.6272723079066851
1,833,0.32626811412419243
1,834,0.6382112902166666
1,835,0.7645111245461442
1,836,0.6423711998292401
1,837,0.5196689699436413
1,838,0.635921469478884
1,839,0.3069380335612039
1,840,0.4334866883638246
1,841,0.8089185586454941
1,842,0.25480758207063053
1,843,0.32634217085733574
1,844,0.6234233498025284
1,845,0.40149223508667287
1,846,0.41523450782008725
1,847,0.3320754581040618
1,848,0.7523356134366713
1,849,0.4086791225109259
1,850,0.4583577956845456
1,851,0.22803649636487072
1,852,0.6154959449723976
1,853,0.49866465021605144
1,854,0.5747966503780781
1,855,0.7370934588047229
1,856,0.5229669368307506
1,857,0.3212028956260525
1,858,0.3479616517077496
1,859,0.512373492805102
1,860,0.6981133915997585
1,861,0.32017828142406646
1,862,0.46299735412654613
1,863,0.47824278562746547
1,864,0.598611223713464
1,865,0.3663006103853895
1,866,0.546754358250016
1,867,0.6175708753126644
1,868,0.49431998566331015
1,869,0.4852948697570051
1,870,0.592819037458398
1,871,0.5872118906546162
1,872,0.6887535193415503
1,873,0.3381551566524564
1,874,0.6845735972960023
1,875,0.4657413929620004
1,876,0.32916570531829936
1,877,0.4170157736414988
1,878,0.3149580799446784
1,879,0.46994424325795603
1,880,0.6551084346652367
1,881,0.16252680845608725
1,882,0.32263508286794823
1,883,0.615233725179268
1,884,0.4548531756754237
1,885,0.6188911904946592
1,886,0.3008729473454063
1,887,0.4920918794561728
1,888,0.10909301707041275
1,889,0.37300164624226884
1,890,0.6109859839964974
1,891,0.6823222117323704
1,892,0.7447112137861429
1,893,0.49158775427440987
1,894,0.3683665299375063
1,895,0.442142768877515
1,896,0.21228040956633315
1,897,0.7031895583438833
1,898,0.6766949273574967
1,899,0.36352802489001035
1,900,0.7747364227115654
1,901,0.29707090504881295
1,902,0.5839419037797492
1,903,0.37869871012709844
1,904,0.23925578721243418
1,905,0.5593771357828761
1,906,0.32619405809897284
1,907,0.6790541031082793
1,908,0.3650462403951229
1,909,0.5158263517957643
1,910,0.4281544762608123
1,911,0.5203121091834585
1,912,0.40515819471663794
1,913,0.623070894538023
1,914,0.5915817711558522
1,915,0.5104973946634488
1,916,0.48096149145323686
1,917,0.7956984417734497
1,918,0.39562122455728904
1,919,0.43414757885942507
1,920,0.6158478227178608
1,921,0.49834516522349365
1,922,0.25488357713203613
1,923,0.47871112940370214
1,924,0.4423671300128103
1,925,0.35083169090248034
1,926,0.5292066494836545
1,927,0.32947759641094837
1,928,0.4624491448656306
1,929,0.3296707250574047
1,930,0.734254196876185
1,931,0.45758963823574655
1,932,0.5663245761161578
1,933,0.5429004046536425
1,934,0.6058551815330856
1,935,0.4773941918864029
1,936,0.613085672381452
1,937,0.5187394170143079
1,938,0.1331096513503664
1,939,0.5468478320723416
1,940,0.3061901228368379
1,941,0.6424364473653313
1,942,0.5327759474774174
1,943,0.4440688081521693
1,944,0.12154390453579539
1,945,0.17926041470506687
1,946,0.32344084628327674
1,947,0.44312757910883865
1,948,0.29302848086324773
1,949,0.7976498131193712
1,950,0.568726828932429
1,951,0.48671021416767357
1,952,0.3520693314798545
1,953,0.4490050713460022
1,954,0.4643667885383513
1,955,0.4335648960541097
1,956,0.48833454896979783
1,957,0.6207010928529825
1,958,0.23581862234773798
1,959,0.5338580766954416
1,960,0.6652440630836105
1,961,0.29466213701294897
1,962,0.47156135798458787
1,963,0.4425838155647485
1,964,0.32845591436310095
1,965,0.6424280192441645
1,966,0.45098113588037014
1,967,0.6717497869507066
1,968,0.5616723329306524
1,969,0.4581319003921773
1,970,0.5430879232093014
1,971,0.4436343561081441
1,972,0.2538178000867881
1,973,0.7133159283187478
1,974,0.5549130292084947
1,975,0.6734440753896984
1,976,0.22826861536540766
1,977,0.6570268036908252
1,978,0.6236320681770549
1,979,0.49383071760832603
1,980,0.18188600984739933
1,981,0.5150488655911671
1,982,0.399835252714951
1,983,0.4710388445978495
1,984,0.5082524336839617
1,985,0.3642352336995778
1,986,0.48040542397883684
1,987,0.5017312682018071
1,988,0.718990815160808
1,989,0.4847947310543064
1,990,0.8526779001967246
1,991,0.3225646120063089
1,992,0.47943233597126306
1,993,0.6859387795659285
1,994,0.2642815758904232
1,995,0.5928973735294989
1,996,0.559263479389355
1,997,0.409638578299321
1,998,0.4639046781275447
1,999,0.732002319651066
2,0,0.8507250104263853
2,1,0.4005719137899769
2,2,0.5592289431846744
2,3,0.5219782170859073
2,4,0.6252722869501043
2,5,0.2896835317290717
2,6,0.43778331422764494
2,7,0.38728097709308273
2,8,0.33880508856781666
2,9,0.3734256778874927
2,10,0.4231318426910694
2,11,0.45698093276370694
2,12,0.36399441721434056
2,13,0.5633017948288103
2,14,0.4178734865458559
2,15,0.02032907196561501
2,16,0.6786026536854689
2,17,0.4412175332174797
2,18,0.38849715161199794
2,19,0.5402589288613905
2,20,0.534489942097155
2,21,0.5079200078024757
2,22,0.3718304971490749
2,23,0.528739036425847
2,24,0.2693841620198347
2,25,0.7165220014218737
2,26,0.310168162922961
2,27,0.4690125060068163
2,28,0.5028704686329788
2,29,0.532838827154691
2,30,0.4630119423602073
2,31,0.5724322702151304
2,32,0.4649287591762394
2,33,0.4565786085472984
2,34,0.41546505807110823
2,35,0.7100994060866557
2,36,0.3339886446193929
2,37,0.46803937788618216
2,38,0.17493948827098232
2,39,0.5214238525996371
2,40,0.23596189291654002
2,41,0.24375131577785142
2,42,0.8356045212376473
2,43,0.5863988319041811
2,44,0.4789132119451157
2,45,0.5059800063873541
2,46,0.26235520979202953
2,47,0.32097721911375143
2,48,0.5442824009933258
2,49,0.1594071523384069
2,50,0.5213983750458939
2,51,0.2169078215748717
2,52,0.4985039706331472
2,53,0.3112732923551502
2,54,0.7467308002708747
2,55,0.6347364951443776
2,56,0.4017204020567977
2,57,0.19266455562411006
2,58,0.36075571609130486
2,59,0.4715855798737288
2,60,0.32913493320328047
2,61,0.523417467902153
2,62,0.6308295088251618
2,63,0.47183341821539665
2,64,0.41409954432953455
2,65,0.5992407653303449
2,66,0.4352034771102117
2,67,0.6096059656226359
2,68,0.4317657334806831
2,69,0.7264002785832477
2,70,0.4378524024048627
2,71,0.31890727338697034
2,72,0.4951643808490854
2,73,0.3840352496899047
2,74,0.3373682836473092
2,75,0.4612076398265212
2,76,0.5947552898249012
2,77,0.15109065768594543
2,78,0.47388174704990094
2,79,0.4575534916639059
2,80,0.4584689489580655
